"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"WST","SST",5,5,5.06622222222222,"weak",3,3.24,0.2,0.09,3,1,0,-5068.4765227846,10136.9530455692,0.0135593220338983,1737.37,1129,1,1,1,0,NA,1,1,1,0,NA,0.931100915166705,0.783333333333333,1,175.49354038896,0.00498881891273536,0.143898809709955,0,0.444444444444444,129.229776158702,0.00993218472795609,0.97395354815845,0.555555555555556,1,672.27577463382,0.0039283711914071,0.961574420133244,0.444444444444444,1,637.670007086335,0.00588865905231122,1,1,1,0,NA,1,1,1,0,NA,0.0378920634920635,0,0.65,615.551993814552,0.00593139515688941,0.00584920634920635,0,0.1,799.873032097233,0.000875303524629404,0.111414285714286,0.1,0.25,545.15752540122,0.00193171089380591,0.105847619047619,0.1,0.2,921.358362038205,0.000875367453229654,10,0.822888888888889,1.53733333333333,1,0.0408460317460317,0.123290476190476,0.469536469633311,0.468149177669678,0.469629974400745,2018.33244444444,4298.56822222222,0.433092855480568,1861,2
"WST","DC-SBM",5,5,5,"weak",3,3.24,0.2,0.09,3,1,0,-5056.92854428818,10113.8570885764,0,387.794000000009,1130,0.857155931030072,0.4,1,4219.00000000006,0.00309979056777484,0.251096795674895,0,1,4219.00000000008,0.00397978926221612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.326777777777778,0,0.7,4862.95593016367,0.00283388203586269,0.093,0,0.3,4500.00000000031,0.00144254343610132,0,0,0,0,NA,0,0,0,0,NA,0.1,0.1,0.1,0,NA,0.1,0.1,0.1,0,NA,3.80844444444444,0,1,0.380844444444444,0,0.1,0.465906446357924,0.465906446357924,0.465906446357924,2002,4297,0.433092855480568,1861,2
"WST","WST",5,5,5.15111111111111,"medium",3,3.24,0.7,0.09,3,1,0,-5208.16180035747,10416.3236007149,0.00564971751412429,4532.02600000001,1129,1,1,1,0,NA,0.0474503089406685,0,0.2,3837.99999999981,0.0010458973158286,0.999874497354497,1,1,1944.10477120409,8.17187718152435e-05,0.0235389865689866,0,0.1875,275.166341661984,0.00346680273199474,0.827657133525288,0.555555555555556,1,416.228623283233,0.00439341070657888,0.295382392903026,0.2,0.5,1055.61870382062,0.00220542100125341,0.851771756122981,0.7,1,3837.99999999979,0.00243369979675833,0.042235539343408,0,0.2,3837.99999999985,0.000941132278216184,0.732688888888889,0.7,1,305.584084595713,0.00473790489505147,0.0201730158730159,0,0.15,252.224534272252,0.00309957536110139,0.556820634920635,0.25,0.6,481.687349217027,0.0042933206548778,0.1948,0.1,0.2,582.753394485039,0.00148941114883128,8.51771756122981,8.63888888888889,7.62333333333333,0.851771756122981,0.732769841269841,0.670255555555555,0.324169250730046,0.323949955317248,0.326019503546099,1452.59866666667,4480.96866666667,0.323949955317248,1450,2
"WST","SST",5,5,5.01622222222222,"medium",3,3.24,0.7,0.09,3,1,0,-5286.42324529755,10572.8464905951,0.00395480225988701,1697.007,1130,1,1,1,0,NA,1,1,1,0,NA,0.999227234753551,1,1,332.099763842801,0.000568856871349906,0.00189694321273269,0,0,121.780006754436,0.00137617719000923,0.764297475055808,0.444444444444444,1,671.82811293986,0.00617408182817197,0.355848491631825,0.206785714285714,0.666666666666667,926.663987415528,0.00482876340619976,1,1,1,0,NA,1,1,1,0,NA,0.855744444444444,0.7,1,506.478392431816,0.00665285593898479,0.00157777777777778,0,0,126.01443160823,0.00112990123589547,0.503566666666667,0.2,0.7,1896.95780249934,0.00257765519229481,0.231655555555556,0.1,0.4,1010.05506677392,0.00267710946713237,10,8.69555555555556,6.81177777777778,1,0.856366666666667,0.671388888888889,0.324628075211357,0.323713646532439,0.326648841354724,1453.32955555556,4476.89377777778,0.323949955317248,1450,2
"WST","DC-SBM",5,5,5,"medium",3,3.24,0.7,0.09,3,1,0,-5206.46545460801,10412.930909216,0.011864406779661,387.372999999992,1131,0.988975308641975,0.777777777777778,1,4499.99999999952,0.000794615866209321,0.0491225749559083,0,0.2,4500,0.00097508593369013,1,1,1,0,NA,0.000311111111111111,0,0,4144.20360265597,8.65184752376955e-05,0.85546340388007,0.833333333333333,1,135.053338008236,0.00547374512716684,0.302141093474427,0.285714285714286,0.5,3293.56205098379,0.00117251390418969,0.831977777777778,0.5,1,4499.99999999972,0.002423290521748,0.0428888888888889,0,0.2,4499.99999999975,0.000858530506811029,0.712333333333333,0.7,1,207.382432844639,0.00413663576963334,0.000311111111111111,0,0,4144.20360265597,8.65184752376955e-05,0.5838,0.4,0.6,614.660638321293,0.00224431898422746,0.203466666666667,0.2,0.2,4499.99999999979,0.00039917427305527,8.39733333333333,7.12333333333333,6.85933333333333,0.839733333333333,0.712333333333333,0.685933333333333,0.351167848309396,0.350983020554066,0.354217945849183,1571.68,4475.58355555556,0.323949955317248,1450,2
"WST","WST",5,5,5,"strong",3,3.24,1.3,0.09,3,1,0,-5142.90455684192,10285.8091136838,0,4582.03600000001,1130,1,1,1,0,NA,0.395244444444444,0.1,0.6,4191.2843363141,0.00182229565153209,1,1,1,0,NA,0.4,0.4,0.4,0,NA,0.875,0.875,0.875,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.395244444444444,0.1,0.6,4191.2843363141,0.00182229565153209,1,1,1,0,NA,0.4,0.4,0.4,0,NA,0.7,0.7,0.7,0,NA,0.2,0.2,0.2,0,NA,10,10,8,1,1,0.8,0.221732157177225,0.221732157177225,0.221732157177225,1106,4988,0.221732157177225,1106,2
"WST","SST",5,5,5.00111111111111,"strong",3,3.24,1.3,0.09,3,1,0,-5155.40024372392,10310.8004874478,0,1686.95,1131,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.399833333333333,0.4,0.4,3270.532999436,8.73911768995385e-05,0.875055555555556,0.875,0.875,2826.79106387853,6.55668060177105e-05,0.250172222222222,0.25,0.25,2709.39895023648,0.00011037909416872,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.399833333333333,0.4,0.4,3270.532999436,8.73911768995385e-05,0.700011111111111,0.7,0.7,3259.86318262613,2.91936012798894e-05,0.200122222222222,0.2,0.2,2732.26092230207,7.676239005214e-05,10,10.0111111111111,8.00822222222222,1,1,0.799966666666667,0.221732168685481,0.221732157177225,0.221732157177225,1106.00444444444,4988.01977777778,0.221732157177225,1106,2
"WST","DC-SBM",5,5,5,"strong",3,3.24,1.3,0.09,3,1,0,-5141.67938167814,10283.3587633563,0,415.122999999992,1132,1,1,1,0,NA,0.398844444444444,0.2,0.6,4500.00000000001,0.00163550162963974,1,1,1,0,NA,0.4,0.4,0.4,0,NA,0.875,0.875,0.875,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,0.398844444444444,0.2,0.6,4500.00000000001,0.00163550162963974,1,1,1,0,NA,0.4,0.4,0.4,0,NA,0.7,0.7,0.7,0,NA,0.2,0.2,0.2,0,NA,10,10,8,1,1,0.8,0.221732157177225,0.221732157177225,0.221732157177225,1106,4988,0.221732157177225,1106,2
"WST","WST",5,5,5,"weak",6,12.96,0.2,0.09,6,1,0,-6684.74835332555,13369.4967066511,0,4468.12400000001,1131,1,1,1,0,NA,0.294838095238095,0.142857142857143,0.428571428571429,5325.36491116305,0.00076165288657985,1,1,1,0,NA,0.428571428571429,0.428571428571429,0.428571428571429,0,NA,0.999756613756614,1,1,4499.99999999998,0.000118267971315449,0.142888888888889,0.142857142857143,0.142857142857143,4500.0000000001,7.0992596013963e-05,0.6806,0.5,0.7,4499.99999999969,0.000886661591728813,0.198866666666667,0.1,0.3,4499.99999999993,0.000474809097261431,0.7,0.7,0.7,0,NA,0.3,0.3,0.3,0,NA,0.6998,0.7,0.7,4499.99999999945,0.000101802674545981,0.100022222222222,0.1,0.1,4500.00000000027,4.96948172097732e-05,6.806,7,6.99955555555556,0.6806,0.7,0.699955555555556,0.41881543816749,0.418815406192685,0.418815406192685,3881.98977777778,9268.97488888889,0.40069047362175,3714,2
"WST","SST",5,5,5,"weak",6,12.96,0.2,0.09,6,1,0,-6717.39064577963,13434.7812915593,0.00225988700564972,1750.811,1132,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.428571428571429,0.428571428571429,0.428571428571429,0,NA,0.92199126984127,0.5,1,97.2097208572837,0.0175067674202371,0.126347619047619,0,0.2,107.025434982254,0.00534016083661754,1,1,1,0,NA,1,1,1,0,NA,0.7,0.7,0.7,0,NA,0.3,0.3,0.3,0,NA,0.631066666666667,0.3,0.7,91.0620328472951,0.0153599470662478,0.0869555555555556,0,0.1,99.7547921998525,0.00372408913818475,10,7,6.76444444444444,1,0.7,0.676444444444444,0.406875496666242,0.406732117812062,0.407563935847421,3769.99666666667,9265.72933333333,0.40069047362175,3714,2
"WST","DC-SBM",5,5,5,"weak",6,12.96,0.2,0.09,6,0.918055555555556,0.331053480242907,-6713.36324297382,13426.7264859476,0,387.917000000001,1133,0.992348765432099,0.833333333333333,1,4500.00000000032,0.000527731238458778,0.415375044091711,0.3,0.5,4499.99999999976,0.000760823607035951,1,1,1,0,NA,0.428571428571429,0.428571428571429,0.428571428571429,0,NA,0.834550264550265,0.833333333333333,0.857142857142857,9.82878614826746,0.00167268579477776,0,0,0,0,NA,0.766933333333333,0.5,1,3795.60744182234,0.00228883786147569,0.319666666666667,0.2,0.5,3877.10320014425,0.00106675112274264,0.7,0.7,0.7,0,NA,0.3,0.3,0.3,0,NA,0.505111111111111,0.5,0.6,9.82878614826717,0.00702528033806674,0,0,0,0,NA,7.71688888888889,7,6.05111111111111,0.771688888888889,0.7,0.605111111111111,0.408502244675697,0.408485499462943,0.408813123190737,3803.51111111111,9310.86888888889,0.402470461868958,3747,2
"WST","WST",5,5,5,"medium",6,12.96,0.7,0.09,6,1,0,-6564.92015850108,13129.8403170022,0.00564971751412429,4646.709,1132,1,1,1,0,NA,0.513777777777778,0.4,0.6,4500.00000000014,0.0009266864411079,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.668207407407407,0.666666666666667,0.666666666666667,764.594360549792,0.000515398320512964,0.169362962962963,0.166666666666667,0.166666666666667,764.594360549689,0.000901947060897747,1,1,1,0,NA,0.513777777777778,0.4,0.6,4500.00000000014,0.0009266864411079,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.4,0.4,0.4,0,NA,0.101155555555556,0.1,0.1,764.594360549779,0.000386548740384726,10,10,5.98844444444444,1,1,0.598844444444444,0.321197733733852,0.321192781690141,0.321192781690141,2919.01155555556,9087.896,0.321192781690141,2919,2
"WST","SST",5,5,5,"medium",6,12.96,0.7,0.09,6,1,0,-6596.84452165229,13193.6890433046,0,1687.242,1133,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.685925925925926,0.666666666666667,0.8,184.043393635561,0.00345542451296134,0.20037037037037,0.166666666666667,0.4,184.043393635561,0.00604699289768235,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.4,0.4,0.4,0,NA,0.114444444444444,0.1,0.2,184.043393635559,0.00259156838472102,10,10,5.85555555555556,1,1,0.585555555555555,0.321254682236527,0.321192781690141,0.321621323934354,2919.14444444444,9086.7,0.321192781690141,2919,2
"WST","DC-SBM",5,5,5,"medium",6,12.96,0.7,0.09,6,1,0,-6565.15697291735,13130.3139458347,0.00734463276836158,387.315000000002,1134,1,1,1,0,NA,0.513714285714286,0.4,0.6,4500.00000000008,0.000933560156744257,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.668651851851852,0.666666666666667,0.666666666666667,1818.66490209265,0.000378690497393917,0.170140740740741,0.166666666666667,0.166666666666667,1818.66490209247,0.000662708370439388,0.999866666666667,1,1,4500,9.42704255914434e-05,0.513666666666667,0.4,0.6,4500.00000000024,0.00093580204629903,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.4,0.4,0.4,0,NA,0.101488888888889,0.1,0.1,1818.66490209262,0.00028401787304544,9.99866666666667,10,5.98511111111111,0.999866666666667,1,0.598511111111111,0.321199162207999,0.321192781690141,0.321192781690141,2919.01488888889,9087.866,0.321192781690141,2919,2
"WST","WST",5,5,5.00022222222222,"strong",6,12.96,1.3,0.09,6,1,0,-6250.30378718495,12500.6075743699,0,4685.67400000001,1133,1,1,1,0,NA,0.336296954878862,0.1,0.6,4094.53570096671,0.00167582462469672,1,1,1,0,NA,0.300033333333333,0.3,0.3,4499.99999999961,3.33333333333348e-05,0.888883950617284,0.888888888888889,0.888888888888889,4500.00000000009,4.9382716049382e-06,5.92592592592593e-05,0,0,4499.99999999984,5.92592592592603e-05,1,1,1,0,NA,0.336296954878862,0.1,0.6,4094.53570096671,0.00167582462469672,1,1,1,0,NA,0.300033333333333,0.3,0.3,4499.99999999961,3.33333333333348e-05,0.799966666666667,0.8,0.8,4499.99999999961,3.33333333333348e-05,4.44444444444444e-05,0,0,4500.00000000039,4.44444444444425e-05,10,10.0022222222222,9.00133333333333,1,1,0.899966666666667,0.235193980706589,0.235193816073661,0.235193816073661,2069.00244444444,8797.00422222222,0.235193816073661,2069,2
"WST","SST",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-6258.60733789532,12517.2146757906,0,1701.732,1134,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.888888888888889,0.888888888888889,0.888888888888889,0,NA,0,0,0,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.8,0.8,0.8,0,NA,0,0,0,0,NA,10,10,9,1,1,0.9,0.235193816073661,0.235193816073661,0.235193816073661,2069,8797,0.235193816073661,2069,2
"WST","DC-SBM",5,5,5,"strong",6,12.96,1.3,0.09,6,1,0,-6250.16440225232,12500.3288045046,0,388.445999999996,1135,1,1,1,0,NA,0.332422222222222,0.2,0.5,4500.00000000013,0.00147052235180109,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.888888888888889,0.888888888888889,0.888888888888889,0,NA,0,0,0,0,NA,1,1,1,0,NA,0.332422222222222,0.2,0.5,4500.00000000013,0.00147052235180109,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0.8,0.8,0.8,0,NA,0,0,0,0,NA,10,10,9,1,1,0.9,0.235193816073661,0.235193816073661,0.235193816073661,2069,8797,0.235193816073661,2069,2
"WST","WST",8,8,8.18822222222222,"weak",0.75,0.2025,0.2,0.09,0.75,0.620879579404156,1.13058973078088,-2885.10910494118,5770.21820988237,0.011864406779661,6928.857,1134,1,1,1,0,NA,0.324500902473863,0.147058823529412,0.525,523.94165058943,0.00421365399690271,0.831800079943615,0.611111111111111,1,1685.98842163011,0.00252588484901652,0.312548335286279,0.115384615384615,0.517911877394636,1166.41048915847,0.00297444163592675,0.826088568025565,0.681818181818182,0.952380952380952,4101.74718087322,0.00104990670842082,0.49701143721982,0.333333333333333,0.666666666666667,4130.61628872148,0.00134246261224125,0.764235234729934,0.517857142857143,1,1415.00000000001,0.0033213989637739,0.248738011105502,0.0892857142857143,0.428571428571429,848.372547086671,0.00292741500070196,0.462938344988345,0.228571428571429,0.714285714285714,1652.06045302202,0.00310538261257238,0.172418372368372,0.0535714285714286,0.30952380952381,1382.57708083724,0.00174329271435582,0.539256332556333,0.4,0.685714285714286,3775.76950826108,0.00118184984643878,0.324879067229067,0.2,0.464285714285714,2842.61846294541,0.00128563016271418,42.7971731448763,37.3415555555556,43.7015555555556,0.764235234729934,0.55408623968624,0.652843338143338,0.418454824026302,0.401115919381336,0.442846215780998,521.240444444444,1245.77022222222,0.51610305958132,641,2
"WST","SST",8,6,7.53955555555556,"weak",0.75,0.2025,0.2,0.09,0.75,0.644661058981912,1.18242936960042,-3056.93436815389,6113.86873630778,0.255932203389831,2419.436,1135,1,1,1,0,NA,1,1,1,0,NA,0.861763905151953,0.571428571428571,1,259.364211180081,0.00729639713820635,0.395093279773039,0.125,0.666666666666667,976.277431005862,0.00448493549716641,0.833572712009681,0.656674107142857,1,4025.66965973123,0.00140802339909422,0.508070276603065,0.266666666666667,0.75,2275.29506845505,0.0025200061026401,1,1,1,0,NA,1,1,1,0,NA,0.473687404307079,0.2,0.857142857142857,228.58975802297,0.0110333159009684,0.213253162836476,0.05,0.4,387.673596992372,0.00473459824052704,0.543186718392718,0.369047619047619,0.75,3015.66374949348,0.00175641925446571,0.331064187960188,0.15,0.5,2581.80533272159,0.00176021883940873,20,32.0646666666667,37.7082222222222,1,0.545237542004149,0.6513859000259,0.444911081990985,0.416666666666667,0.49449705860211,536.723555555556,1206.57644444444,0.557643040136635,653,2
"WST","DC-SBM",8,60,59.9168888888889,"weak",0.75,0.2025,0.2,0.09,0.75,0,2.91009896362688,-3019.02136161691,6038.04272323382,0.0819209039548023,4603.83,1136,0.592084681559864,0.532374100719424,0.650547959503183,4141,0.000478222213858681,0.206450790336141,0.159166317302509,0.255102985420042,4140.99999999999,0.000372546931060001,0.832941859620866,0.831625183016105,0.853868194842407,4500.00000000015,8.49183158287341e-05,0.499100568275274,0.497803806734993,0.521006159160529,4500.00000000007,0.000101058831868071,0.764779289098866,0.76271186440678,0.801971311739326,4500.00000000027,0.000142497401763545,0.501621264471608,0.488599348534202,0.513245033112583,4499.99999999966,0.000111599605443417,0.181517507848346,0.151,0.211,5081.67788594726,0.000217578241726652,0.0633008935039845,0.047,0.08,4140.99999999998,0.000132881415921909,0.568544,0.568,0.58,4500.00000000037,6.32886050687633e-05,0.340669777777778,0.34,0.353,4295.03806763145,6.89589979566421e-05,0.452177333333333,0.45,0.487049999999999,4500.00000000034,0.000137834393464519,0.296560444444444,0.294,0.311049999999999,4503.72436481714,7.85457158990677e-05,306.452547693794,682.580888888889,295.607333333333,0.306452547693794,0.682580888888889,0.591214666666667,0.424191155314683,0.42241968557758,0.425837320574163,620.557777777778,1462.92022222222,0.501025290498975,733,2
"WST","WST",8,8,8.81888888888889,"medium",0.75,0.2025,0.7,0.09,0.75,0.718167227147661,0.93155098957649,-2501.97000960823,5003.94001921646,0.00847457627118644,7422.13799999999,1135,1,1,1,0,NA,0.383919897048246,0.172019704433498,0.56,11.183765245448,0.0292278879765892,0.968076515204883,0.88135593220339,1,1271.24689780844,0.000967317775017228,0.371059694583648,0.25,0.512820512820513,804.242437897642,0.00232290125164075,0.890391356635813,0.805555555555556,0.967741935483871,3357.58417264809,0.000688673108206228,0.548325142569515,0.422222222222222,0.668655303030302,3834.63546553751,0.000983847342054402,0.791057934508816,0.5,1,16.0499638385732,0.0333072823377645,0.308708168405901,0.0892857142857143,0.5,9.12622484639797,0.0342752349192673,0.684828262478262,0.516666666666667,0.892857142857143,2077.8653587453,0.00214068897120465,0.263081882931883,0.160714285714286,0.404761904761905,1060.77822778192,0.00188619973272729,0.665085584785585,0.545454545454545,0.767857142857143,3273.94975874043,0.000977811128113859,0.409261338661339,0.30952380952381,0.517857142857143,3447.06555381453,0.000880748251458063,44.2992443324937,57.8693333333333,60.7313333333333,0.791057934508816,0.707193591593592,0.746937756687757,0.331125853462483,0.316516879418375,0.345932420568066,369.621777777778,1116.23311111111,0.468331846565566,525,2
"WST","SST",8,9,10.2706666666667,"medium",0.75,0.2025,0.7,0.09,0.75,0.746423292069053,0.902243904912926,-4269.07807845086,8538.15615690171,0.298870056497175,3254.91099999999,1136,1,1,1,0,NA,1,1,1,0,NA,0.9618104482237,0.880144192179796,1,631.237925532142,0.00135597324047609,0.419719176592453,0.273423753665689,0.571428571428571,495.167894286363,0.00341192486789958,0.894670165222052,0.819209817995386,0.967741935483871,2162.67115153192,0.000769463685756497,0.556654225430868,0.437122844827586,0.666666666666667,2261.27885804752,0.00117191137307773,1,1,1,0,NA,1,1,1,0,NA,0.696300899946974,0.525,0.892857142857143,1033.61177573994,0.00301215469550041,0.303353433499421,0.178571428571429,0.436363636363636,795.987747963407,0.00231544558309626,0.663116802900803,0.553571428571429,0.771856060606059,1623.14859782782,0.00136151917093598,0.41252228001628,0.30952380952381,0.514285714285714,2168.84435669972,0.00108895057482558,84,110.511555555556,103.010888888889,1,0.723148699931075,0.740840078588079,0.333685896813539,0.310126582278481,0.409474748116163,374.936,1123.32888888889,0.469750889679715,528,2
"WST","DC-SBM",8,60,59.8544444444444,"medium",0.75,0.2025,0.7,0.09,0.75,0,2.91009896362688,-2784.55905210749,5569.11810421498,0.0638418079096045,4566.65700000001,1137,0.607281742861632,0.546372977401516,0.665667595756159,3898.99999999999,0.000482868894946103,0.212891792968602,0.166399416909621,0.260736196319018,4105.91344659692,0.000372582675537697,0.899760623306202,0.89590864116095,0.912448700410397,4033.44116932715,6.09849872319947e-05,0.545758834951869,0.534120734908136,0.565045992115637,4237.16350632418,0.000102177146828812,0.786027784530065,0.780487804878049,0.84472049689441,4500.0000000004,0.000243466137417288,0.517974607923489,0.51219512195122,0.579885779029887,4499.99999999976,0.000261071659348607,0.191347012054373,0.159,0.223,4296.36403220557,0.000247643165648,0.0670743780456527,0.05,0.085,4124.06908280296,0.000136708887781909,0.663428222222222,0.66,0.699,4499.99999999966,0.000152658529072633,0.402412222222222,0.4,0.43,4248.2125186383,0.00012216816542686,0.513921777777778,0.51,0.546,4499.99999999978,0.000131086587612041,0.338636888888889,0.336,0.374,4499.99999999962,0.000145794431385721,314.971018209797,737.324222222222,326.958444444444,0.314971018209797,0.737324222222222,0.653916888888889,0.359573490664552,0.357142857142857,0.361958266452649,447.989555555556,1245.89155555556,0.487961476725522,608,2
"WST","WST",8,7,7.34266666666667,"strong",0.75,0.2025,1.3,0.09,0.75,0.750218022103477,0.974358073414632,-2434.79689875071,4869.59379750141,0.0141242937853107,6161.962,1136,1,1,1,0,NA,0.386262464267437,0.230274725274725,0.566666666666667,181.348752612579,0.00649190095459248,0.965041318314683,0.84,1,404.298554768808,0.00282611237173202,0.420235521359863,0.266666666666667,0.566666666666667,859.430763443885,0.00262495255083259,0.901506517078158,0.786742424242424,1,2147.46317133122,0.00119230997541123,0.537172849274002,0.366666666666667,0.708333333333333,1946.46295047175,0.00190495623261997,0.849026808666911,0.628571428571429,1,30.4784454574748,0.0210421017925465,0.330150569225119,0.171428571428571,0.514285714285714,54.2539009797148,0.0128028132845779,0.862587493987494,0.607142857142857,1,823.886736848873,0.00372022741340426,0.376203823953824,0.228571428571429,0.535714285714286,906.962599368778,0.00275627909523675,0.733930543530544,0.6,0.857142857142857,3167.60108635208,0.00113353834334223,0.437840788840789,0.285714285714286,0.571428571428571,2052.53219186793,0.00168021872159619,29.7159383033419,37.9353333333333,34.5722222222222,0.849026808666911,0.892474458874459,0.815215776815777,0.217986602008378,0.202855038140025,0.238353832179506,237.695777777778,1090.37311111111,0.233766233766234,252,2
"WST","SST",8,7,7.79533333333333,"strong",0.75,0.2025,1.3,0.09,0.75,0.823319265187468,0.776140417171476,-2434.10781747946,4868.21563495891,0.0406779661016949,2455.329,1137,1,1,1,0,NA,1,1,1,0,NA,0.993984407383417,0.927536231884058,1,760.082442852543,0.00068528314055454,0.431032124649992,0.288888888888889,0.572630494505494,1201.94701031983,0.00192651444763822,0.914462789364643,0.709677419354839,1,3250.15437529467,0.00110588341655788,0.560717045564658,0.422792524377031,0.678024193548387,3885.2579169961,0.00114303574155181,1,1,1,0,NA,1,1,1,0,NA,0.887566239258964,0.696428571428571,1,1643.3625213217,0.00207090371144429,0.385882002357235,0.238095238095238,0.542857142857143,1562.29000418373,0.00188541873966442,0.751941445961446,0.625,0.875,3083.67889863157,0.00118140589417164,0.460969439227439,0.321428571428571,0.589285714285714,3290.28056922355,0.00108868501182364,35,48.6388888888889,44.82,1,0.892559474429366,0.822918165390165,0.207216587769641,0.2,0.214666799939316,230.244888888889,1111.13088888889,0.24187725631769,268,2
"WST","DC-SBM",8,7,7.43911111111111,"strong",0.75,0.2025,1.3,0.09,0.75,0.824193632704271,0.714559447890741,-2431.99277799461,4863.98555598922,0.023728813559322,671.309999999998,1138,0.956255614539615,0.821428571428571,1,158.228335263527,0.00472281505184461,0.369451148865496,0.2,0.542857142857143,1360.4069061268,0.00238545070679736,0.962438913926199,0.838983294930876,1,117.505470434179,0.0050417433991133,0.348363197054993,0.22,0.5,140.025182484351,0.00611513709889729,0.90151636674724,0.808510638297872,1,1234.36309699858,0.00138650314530963,0.546362826449342,0.379310344827586,0.698560606060605,449.09480468384,0.00404670393631536,0.80890798424633,0.542857142857143,1,535.912977843962,0.00592816638458308,0.31203723594701,0.142857142857143,0.485714285714286,986.565620537752,0.00278167723852008,0.855139947089947,0.6,1,296.216359586768,0.00653465599792859,0.310908994708995,0.174821428571429,0.5,93.1589833724211,0.00847896735549082,0.738067195767196,0.6,0.857142857142857,403.60522287977,0.00344026045907975,0.447337301587302,0.3,0.571428571428571,324.99184705869,0.0042762167602251,29.5478696741855,39.7542222222222,37.1962222222222,0.84422484783387,0.887388624338624,0.818945238095238,0.214197713494943,0.199807877041306,0.245916515426497,235.177555555556,1097.00533333333,0.244584837545126,271,2
